date-time,mu,std,beta1,beta2
2020-12-17 21:40:00,0.24566323078412536,0.050548296421846634,0.9039814972969915,0.7277062981860962
2020-12-17 22:00:00,0.2475270533007266,0.051573296706800636,0.8956657784134028,0.7119029644164558
2020-12-17 22:20:00,0.25598009702823193,0.05306208941031652,0.8792982970497007,0.6990403232646525
2020-12-17 22:40:00,0.25990078745374257,0.054116180820780686,0.869717193309504,0.6867880004561866
2020-12-17 23:00:00,0.2618390315728687,0.05649235132252846,0.8469414082128646,0.664261005272758
2020-12-17 23:20:00,0.2687622590822498,0.059502686124841865,0.8205762639972853,0.6356043944508785
2020-12-17 23:40:00,0.26473229493318423,0.06032528938795727,0.814661521263627,0.6260130713219829
2020-12-18 00:00:00,0.26626627360714455,0.06147217392192423,0.8059822983449396,0.6141203653826688
2020-12-18 00:20:00,0.2693330880938465,0.06352458000256889,0.7900629337547325,0.5953362756342173
2020-12-18 00:40:00,0.269058906523338,0.06596657365099638,0.7719242137851157,0.5739782271377489
2020-12-18 01:00:00,0.26297679362854776,0.06705448240598993,0.7645160054412252,0.5639126421200265
2020-12-18 01:20:00,0.2669283660181233,0.06916926722468883,0.7502775000253803,0.5454653818743123
2020-12-18 01:40:00,0.2594468954547518,0.06952666405133223,0.7497850133952455,0.5383002625226698
2020-12-18 02:00:00,0.2604219981906171,0.07116144531885898,0.7380692980480195,0.5271325732656296
2020-12-18 02:20:00,0.25226385834483794,0.07036486719977594,0.746158335176041,0.5270433860556887
2020-12-18 02:40:00,0.25415069068583834,0.07270419707382104,0.7311164606184071,0.5082636209151321
2020-12-18 03:00:00,0.246153682950279,0.07085440590989472,0.7455627409712489,0.5169630132887848
2020-12-18 03:20:00,0.2523936405554255,0.07150155302577631,0.7409920903219809,0.512624471103992
2020-12-18 03:40:00,0.24173449703427582,0.06966376126992191,0.7559678531866596,0.5206249147861359
2020-12-18 04:00:00,0.24730587775527557,0.06980990332060137,0.7534036963786805,0.5232408636938994
2020-12-18 04:20:00,0.23570381823550735,0.0684275337037947,0.7649599608794406,0.5294430796850007
2020-12-18 04:40:00,0.23972886342743488,0.06843349262165085,0.7642894031293257,0.5309172305488266
2020-12-18 05:00:00,0.22865503371141188,0.0665323933581486,0.7773781762743384,0.5476366158951915
2020-12-18 05:20:00,0.2294032743168697,0.06649055528789875,0.7769065007224363,0.549824768774317
2020-12-18 05:40:00,0.21925375810125625,0.06544847905731412,0.78550363294785,0.5563640762838047
2020-12-18 06:00:00,0.2183875907253189,0.0654824354020504,0.7839570547749934,0.5591307618174262
2020-12-18 06:20:00,0.20861280980678537,0.0646522964681954,0.7900140514083054,0.5665780802786755
2020-12-18 06:40:00,0.20728462845232654,0.06465191291306488,0.7897646854525244,0.5671686766231485
2020-12-18 07:00:00,0.19859440302273723,0.06404586825554552,0.7932029389771049,0.5750864203508854
2020-12-18 07:20:00,0.19728869853565398,0.0639380211459568,0.7931565583808422,0.5780076711425819
2020-12-18 07:40:00,0.18980208616523886,0.06292025824344191,0.8004809656250877,0.5881703983464335
2020-12-18 08:00:00,0.1914981767406096,0.06204871668333936,0.8051568511080087,0.600808799081304
2020-12-18 08:20:00,0.18907663704251498,0.0609460673330452,0.8125309261833715,0.6140608745973437
2020-12-18 08:40:00,0.18900453195524186,0.0598840408796174,0.8187499637457303,0.6292182835335769
2020-12-18 09:00:00,0.18988292753012265,0.05820773834785413,0.8276094485812697,0.6559225009110761
2020-12-18 09:20:00,0.19104670743060245,0.05679430873672917,0.8375829793112097,0.6743955112790574
2020-12-18 09:40:00,0.1907646284032212,0.056302909289898825,0.8391003106558097,0.6847027818858602
2020-12-18 10:00:00,0.19164682690698623,0.05503238659356104,0.8487805237896175,0.7010808023586761
2020-12-18 10:20:00,0.19103783407408764,0.054845695411635885,0.8495577472635638,0.7047250378621448
2020-12-18 10:40:00,0.1909017269698761,0.054079657308221535,0.854067480830019,0.7174222616278159
2020-12-18 11:00:00,0.18956165813353346,0.05367093827571258,0.8542238845440808,0.728134158203904
2020-12-18 11:20:00,0.19107003386867571,0.053249448226188364,0.8575517923175262,0.7338062601208546
2020-12-18 11:40:00,0.19185627551118903,0.052974436223765374,0.8586506153551476,0.7393453818421296
2020-12-18 12:00:00,0.19277413726466205,0.05188358548259392,0.8661846675355314,0.7563592396207741
2020-12-18 12:20:00,0.19357717208461422,0.051170697428705614,0.8718749571238797,0.7665771947410454
2020-12-18 12:40:00,0.19885711824594637,0.05005662834426136,0.8827115713952582,0.7800898074206097
2020-12-18 13:00:00,0.20090961046112066,0.04917232202556943,0.8884139418605219,0.7958727793841396
2020-12-18 13:20:00,0.20243203533238172,0.048691348093077194,0.892767845825583,0.8027154132002261
2020-12-18 13:40:00,0.2066818356314957,0.04776714050682182,0.9013560915860488,0.8159546219562048
2020-12-18 14:00:00,0.20865519531330773,0.04723795211327228,0.9056469112621883,0.8247180223157198
2020-12-18 14:20:00,0.2091733110146176,0.04699300376835036,0.9082886019339456,0.8278694989486004
2020-12-18 14:40:00,0.21117062476424323,0.04676832731171192,0.9111387676103977,0.8301700720820926
2020-12-18 15:00:00,0.2128709665120842,0.04642670037808971,0.9137103512269835,0.8363261611291612
2020-12-18 15:20:00,0.21436907745109665,0.046177943952858055,0.9180211277034225,0.8372887618887561
2020-12-18 15:40:00,0.2150203136270479,0.04612527406167506,0.9181054551326047,0.8387160767249031
2020-12-18 16:00:00,0.21686702702512184,0.045996939971786964,0.9202068837571953,0.8394125054777843
2020-12-18 16:20:00,0.21637630666504643,0.046052861327302505,0.9201595889600234,0.8378249027374585
2020-12-18 16:40:00,0.2170425706179421,0.046164742182217104,0.9198734812916194,0.8349290241782388
2020-12-18 17:00:00,0.22012573867268548,0.04639650786246807,0.9163177889206291,0.8333730627864275
2020-12-18 17:20:00,0.21972757067243245,0.046360014269775644,0.9172664522585352,0.8330371334712541
2020-12-18 17:40:00,0.2174173698568821,0.046938911238621525,0.9127472117289561,0.8227820147156719
2020-12-18 18:00:00,0.21590876599882364,0.047113255116700656,0.9123498662313114,0.8182557784834095
2020-12-18 18:20:00,0.21799254331924764,0.04780058900898627,0.9063475906070191,0.8073693403291835
2020-12-18 18:40:00,0.21585903775837198,0.048094874635647385,0.9042497926322985,0.8020599686404553
2020-12-18 19:00:00,0.21945376983138432,0.048995296564391444,0.8961944613468802,0.7887319556335823
2020-12-18 19:20:00,0.2195784705316778,0.0493857717180751,0.893090010618415,0.7824902667460258
2020-12-18 19:40:00,0.2236073470691092,0.0503286747187657,0.8837893719177785,0.7707480638716335
2020-12-18 20:00:00,0.23081064047247904,0.05176326344210092,0.870177016747594,0.7531365193525121
2020-12-18 20:20:00,0.2304900832374001,0.05197859678290152,0.8691483421174548,0.7489271474901695
2020-12-18 20:40:00,0.2315797785096491,0.05264849289928461,0.8633945122891178,0.7402309336133301
2020-12-18 21:00:00,0.23984085848061412,0.05367542975612897,0.853470913014216,0.7292848918631472
2020-12-18 21:20:00,0.24138286718610685,0.05467505387850647,0.84511616436999,0.7170352411268786
2020-12-18 21:40:00,0.24703224080656772,0.0563182358656151,0.8300402540687348,0.7004258431336132
2020-12-18 22:00:00,0.24883438994958582,0.057868617963625385,0.8178060343461837,0.6827007439095616
2020-12-18 22:20:00,0.2550703767596605,0.05925900273281564,0.8052460794471106,0.670621301393675
2020-12-18 22:40:00,0.25498022806923765,0.061659720573825565,0.7867697722835376,0.6464384327218315
2020-12-18 23:00:00,0.26153319696645194,0.06475058230570992,0.7626542009688966,0.6197863491479558
2020-12-18 23:20:00,0.2566640139954652,0.06610098070123102,0.7539978864501631,0.606082081478708
2020-12-18 23:40:00,0.25638220836948256,0.06832589945067916,0.7376317374080807,0.5888719806841909
2020-12-19 00:00:00,0.25676210104714975,0.07150020181810553,0.7161338415773519,0.5642324779375976
2020-12-19 00:20:00,0.2544640693776473,0.0733261614304773,0.7049232343074441,0.5495665995775258
2020-12-19 00:40:00,0.25496907236594313,0.07685638912028375,0.6833462765265121,0.5241261497131735
2020-12-19 01:00:00,0.24682835911731052,0.07947109020920856,0.6686088112814439,0.5054299263413609
2020-12-19 01:20:00,0.2791269684975462,0.10118121200353282,0.6486569064892018,0.0
2020-12-19 01:40:00,0.27173313250682835,0.10164674062719296,0.6464308353044621,0.0
2020-12-19 02:00:00,0.2734550642364532,0.10505977253194047,0.6305002823079626,0.0
2020-12-19 02:20:00,0.2619836050962765,0.10504199481639223,0.6305815284846137,0.0
2020-12-19 02:40:00,0.2646122058938424,0.10767905862756534,0.6187203483248562,0.0
2020-12-19 03:00:00,0.2539908978872521,0.10512237031994286,0.630214344413744,0.0
2020-12-19 03:20:00,0.2569298879921597,0.10644010713593473,0.624245651785627,0.0
2020-12-19 03:40:00,0.24599179378521668,0.10245914623811339,0.6425771813270154,0.0
2020-12-19 04:00:00,0.24863502553531203,0.10275819098596477,0.6411685159608354,0.0
2020-12-19 04:20:00,0.2333483917442172,0.09997754667929451,0.6544738606323506,0.0
2020-12-19 04:40:00,0.23390546979139792,0.10001516088615572,0.6542907302658376,0.0
2020-12-19 05:00:00,0.20021616433089304,0.07877568973789423,0.6729048201315746,0.5094975436969622
2020-12-19 05:20:00,0.2016904512764342,0.07738602656215818,0.6801285774678107,0.5206103287233519
2020-12-19 05:40:00,0.1929405838005453,0.07451508409052243,0.6987839726716631,0.5384540649558014
2020-12-19 06:00:00,0.1950836018327703,0.07251114014701278,0.70848310882488,0.5586017312460467
2020-12-19 06:20:00,0.18653327179995197,0.0700882131383842,0.72610716198272,0.5739905860979446
2020-12-19 06:40:00,0.18910064023397882,0.06791186699937217,0.739009784712144,0.5949118499739092
2020-12-19 07:00:00,0.18535006411836802,0.06543457867482907,0.7553414372185658,0.6179186210661132
2020-12-19 07:20:00,0.18881119649764092,0.06270213926902056,0.7739953851787456,0.6450031351600654
2020-12-19 07:40:00,0.18475028943522914,0.060864866203907034,0.7883906871418067,0.66186459845534
2020-12-19 08:00:00,0.18794523811377062,0.05902748773219519,0.8003489419658911,0.6842981240393482
2020-12-19 08:20:00,0.18437716585544153,0.05713196570094131,0.8161541854204417,0.7034118772670297
2020-12-19 08:40:00,0.1869066518392993,0.056293576227159386,0.8256899003480442,0.7083206678925387
2020-12-19 09:00:00,0.18692660907685812,0.05500214339453905,0.8361282593044819,0.7235389881104388
2020-12-19 09:20:00,0.1883731060472094,0.05452072419876596,0.8405080264587834,0.728652495722478
2020-12-19 09:40:00,0.18731904821399886,0.054122252399413505,0.8443318357886991,0.7326643390094518
2020-12-19 10:00:00,0.18837008761656637,0.05301394081282731,0.8527072969162877,0.7479141589615823
2020-12-19 10:20:00,0.18881421479377125,0.052499027362910455,0.8586149468037196,0.7520401117557873
2020-12-19 10:40:00,0.18989671808805825,0.051694421287273175,0.865724349845352,0.7621719877212647
2020-12-19 11:00:00,0.19118669716334222,0.05102868575809619,0.8732917141253611,0.768198890540273
2020-12-19 11:20:00,0.19440642886277973,0.0499862378863976,0.879896168039223,0.7863968181361138
2020-12-19 11:40:00,0.19500795162443646,0.049901395152199525,0.879259047276888,0.7896787418595523
2020-12-19 12:00:00,0.19692841483451942,0.0496091598672039,0.8837249687121722,0.7909107617789037
2020-12-19 12:20:00,0.19750528197258957,0.04981870986216985,0.8806066466295843,0.7898967040082492
2020-12-19 12:40:00,0.19924492814839329,0.04968761296804171,0.8841764388773945,0.7880497151096972
2020-12-19 13:00:00,0.2016534041388997,0.05005035257958332,0.878743602024668,0.7864034853580177
2020-12-19 13:20:00,0.20242731048600482,0.05019926567859715,0.8799856579173078,0.7804116307339037
2020-12-19 13:40:00,0.20287446367083928,0.05078182209936383,0.874888455897513,0.7724150200854871
2020-12-19 14:00:00,0.2048928669000508,0.051376766048349364,0.8717521383247453,0.7611552297703508
2020-12-19 14:20:00,0.20263425927800854,0.052319895026122665,0.8635208997166712,0.7489154089112344
2020-12-19 14:40:00,0.20112975384968929,0.05315974360335827,0.8586059929743382,0.7344449402580149
2020-12-19 15:00:00,0.20368244951857997,0.05345716315615719,0.8567973219342706,0.7294993495817761
2020-12-19 15:20:00,0.20276858695696845,0.054225237084446966,0.8515681335138345,0.717862527894181
2020-12-19 15:40:00,0.20103651592621488,0.05498701883029835,0.8463250463847873,0.7066982375880144
2020-12-19 16:00:00,0.2030207594923041,0.05558276593631756,0.8433068158774009,0.6962119663689936
2020-12-19 16:20:00,0.20259187279590835,0.05587273236273857,0.8428380876937136,0.6893011472353177
2020-12-19 16:40:00,0.20246579174969548,0.05602352288893265,0.8439214415106195,0.6831939314130566
2020-12-19 17:00:00,0.20388316792665037,0.056461449027214276,0.840264536945273,0.6782593495745712
2020-12-19 17:20:00,0.2049548064892385,0.05584553382645721,0.8472412900825623,0.6817323673692548
2020-12-19 17:40:00,0.20462274718069737,0.05604227835086789,0.8461628473612239,0.6783829725423143
2020-12-19 18:00:00,0.207732336133801,0.05528764033427414,0.8538687123287647,0.6844530393294361
2020-12-19 18:20:00,0.20772281808496407,0.055307889025337946,0.8554797685945541,0.6807068518950645
2020-12-19 18:40:00,0.20970242053802055,0.054267023392778856,0.8673233190029697,0.6871763790375844
2020-12-19 19:00:00,0.21175598860471626,0.05372867652439326,0.8739766034414775,0.6896975628032198
2020-12-19 19:20:00,0.21065682312575568,0.05387700132433834,0.8722021760764038,0.688867310190052
2020-12-19 19:40:00,0.2124952030491617,0.05302824484064762,0.8827131472184235,0.6930511875495471
2020-12-19 20:00:00,0.21271324254268417,0.053126331936197146,0.8819390259587054,0.691625600734501
2020-12-19 20:20:00,0.21453407427052834,0.05216957516994562,0.8918462186747362,0.7008939934460341
2020-12-19 20:40:00,0.21367707660158053,0.05213729339829439,0.8921298588683308,0.7013247368242768
2020-12-19 21:00:00,0.21272192131657305,0.05249441848088168,0.8882390768458448,0.6981830491848529
2020-12-19 21:20:00,0.21415979688986808,0.051868507899784685,0.8940041917791541,0.7059563757655396
2020-12-19 21:40:00,0.21340319340892494,0.051772126220386926,0.8937132366126344,0.7096146821808249
2020-12-19 22:00:00,0.2124009622452631,0.05213117037350987,0.8911287929270486,0.7036097653090296
2020-12-19 22:20:00,0.2123561332977061,0.051989088897513296,0.8912675924505931,0.7077977701179736
2020-12-19 22:40:00,0.21077828792145462,0.05228762324794387,0.8889834494741562,0.703131467908062
2020-12-19 23:00:00,0.20962899891754214,0.05266199953520014,0.8847682713880385,0.7001522380999865
2020-12-19 23:20:00,0.20865297467300467,0.05305726866866675,0.881128051848115,0.6954461606723519
2020-12-19 23:40:00,0.2088597323243162,0.05297930635667782,0.8805776230838234,0.698964643083956
2020-12-20 00:00:00,0.20843530324619106,0.05303839895790021,0.8784283142188225,0.7015114241337526
2020-12-20 00:20:00,0.20865065447965964,0.05297193793526306,0.8778806368691741,0.7046028920501901
2020-12-20 00:40:00,0.20930070003794496,0.053378379891859014,0.8739432670395506,0.7002626812807438
2020-12-20 01:00:00,0.20869383444087827,0.05364373784146633,0.8703650058087682,0.6994780727573411
2020-12-20 01:20:00,0.20763392005850884,0.053978514674768,0.8655156798149886,0.6991780676284827
2020-12-20 01:40:00,0.2078264722039634,0.054053515023700115,0.8634187178023618,0.7010522577408693
2020-12-20 02:00:00,0.20936815911984824,0.05453528262545737,0.8578592713194335,0.6979643113620138
2020-12-20 02:20:00,0.2090725475275318,0.054902584188335886,0.8540335388386096,0.6949211813778047
2020-12-20 02:40:00,0.20824057450797298,0.05515955067679046,0.8513570987776093,0.6928408723603012
2020-12-20 03:00:00,0.20933930593962483,0.05584753958897523,0.8452262518858475,0.6855195580969564
2020-12-20 03:20:00,0.20702700583664543,0.056570038295471775,0.8380922471156595,0.6794473962308931
2020-12-20 03:40:00,0.20965993656921036,0.05681172743845953,0.8376827976788079,0.6737359636866547
2020-12-20 04:00:00,0.20953651408804144,0.057024146405305606,0.8369015873505741,0.6695116122844196
2020-12-20 04:20:00,0.20864709997487038,0.05787659449103247,0.8303940748423893,0.6592853442326612
2020-12-20 04:40:00,0.20537580061262534,0.05990272965609735,0.8137772075230632,0.6388264372858625
2020-12-20 05:00:00,0.20923847199574577,0.06006337498771211,0.8141420323293085,0.6339353101505876
2020-12-20 05:20:00,0.20378543076062353,0.06250656057597231,0.7953343509850224,0.6098426034979809
2020-12-20 05:40:00,0.20501278577892282,0.06298480277265799,0.7943325755308868,0.5998951161402819
2020-12-20 06:00:00,0.2018496359069632,0.06532231497858039,0.7771377241281479,0.5784244236130913
2020-12-20 06:20:00,0.20025726912537645,0.06646863834353839,0.7706619028924582,0.5645865734677145
2020-12-20 06:40:00,0.20098170021712183,0.06789756970873674,0.7636443766892973,0.5456265322362286
2020-12-20 07:00:00,0.20097211939147558,0.06874782933103839,0.7579102024303128,0.5382498577070145
2020-12-20 07:20:00,0.19990308772484006,0.06955657654460648,0.7540293619465621,0.5278591454372419
2020-12-20 07:40:00,0.19818376246490585,0.07061147725626987,0.7476540034444064,0.5177446404483337
2020-12-20 08:00:00,0.1963887207297253,0.07184697670928095,0.7398588158443231,0.5072619913751135
2020-12-20 08:20:00,0.19618335453337263,0.07169669895822703,0.7408197809060022,0.5084725814033433
2020-12-20 08:40:00,0.19596192744512855,0.07137198666162095,0.7438160851226012,0.508901577700855
2020-12-20 09:00:00,0.19773598741572596,0.07087841020362559,0.7470787310917921,0.5127602693992421
2020-12-20 09:20:00,0.1978516042245798,0.07015615944676619,0.7522682664174485,0.5175913774230585
2020-12-20 09:40:00,0.19874793367286486,0.06946484038076885,0.7561091736253167,0.5251437535600882
2020-12-20 10:00:00,0.20318434976487515,0.0685052047040451,0.7654085284681984,0.5263907079214596
2020-12-20 10:20:00,0.19902690434673462,0.06922543329612765,0.7598433617434872,0.5219951792545321
2020-12-20 10:40:00,0.19993159356230333,0.06837220433867801,0.765264500283406,0.5300920080429534
2020-12-20 11:00:00,0.20142708111322424,0.06832818380457127,0.7661347169805524,0.5290810078896147
2020-12-20 11:20:00,0.20002078553453873,0.06857209608795231,0.765080477566288,0.5255077062486175
2020-12-20 11:40:00,0.20090978011350075,0.06814107365915806,0.7676013402440858,0.5302280025166217
2020-12-20 12:00:00,0.20174959383949922,0.06786054325379898,0.7709345416069664,0.5291813535749867
2020-12-20 12:20:00,0.20292976538427554,0.06736432110007616,0.7752161269419404,0.5313839902363693
2020-12-20 12:40:00,0.201062282577753,0.06743648760004523,0.7749465889012197,0.5301728831377779
2020-12-20 13:00:00,0.20177186574317094,0.0670767894840369,0.7780144378256755,0.5319127210972383
2020-12-20 13:20:00,0.20193821753149913,0.06695417289977672,0.7790997892682521,0.5324197116314235
2020-12-20 13:40:00,0.20257560345847853,0.06647293770505605,0.7822702933710564,0.5372278248846531
2020-12-20 14:00:00,0.20304354595545585,0.06611837859758507,0.7859818095742108,0.5373738279003779
2020-12-20 14:20:00,0.20271623436138247,0.06593044252129168,0.7871942717400429,0.5393869177885162
2020-12-20 14:40:00,0.20238924775610526,0.06578486701385931,0.7888148541242765,0.5392273389627726
2020-12-20 15:00:00,0.20264410129512087,0.0657834133998521,0.789149117621688,0.538413020510925
2020-12-20 15:20:00,0.202734600035066,0.0654455674553791,0.7919010653471088,0.5406480805335925
2020-12-20 15:40:00,0.2032299310351595,0.06495667982404627,0.7950294317220172,0.5461723390581286
2020-12-20 16:00:00,0.20431892026849727,0.06421935730216913,0.8005502136810154,0.5526936709485433
2020-12-20 16:20:00,0.20518401697031247,0.06372552326784967,0.8037644444732654,0.5584443086002315
2020-12-20 16:40:00,0.20545593051478842,0.06313898164613456,0.8079537197948845,0.5645027878322284
2020-12-20 17:00:00,0.20677664804911397,0.06222739968217193,0.814189102658804,0.5749633678464594
2020-12-20 17:20:00,0.206153353576631,0.061616101708565324,0.8186160709002301,0.5816194918025275
2020-12-20 17:40:00,0.20646592154074073,0.0613810838275119,0.8199657922281816,0.5850889516354161
2020-12-20 18:00:00,0.2062022581323077,0.060955796082088676,0.8233857845524017,0.5890686485479923
2020-12-20 18:20:00,0.2061910540140796,0.060959668903354684,0.8232759630849271,0.5892223062751527
2020-12-20 18:40:00,0.20542040127656888,0.06071534881201859,0.8252151264387004,0.5916174538270935
2020-12-20 19:00:00,0.20557632472232015,0.06054838861178738,0.8263991308342007,0.5936145832164206
2020-12-20 19:20:00,0.2049030066913071,0.05988233617358245,0.8311419346828535,0.6016854888253453
2020-12-20 19:40:00,0.2050962925614467,0.059687983801335553,0.8324101618489315,0.6043605196034516
2020-12-20 20:00:00,0.2044230675477955,0.05902379888980936,0.8374814279837923,0.6119143582574069
2020-12-20 20:20:00,0.2044215397500356,0.058867230442875694,0.838460782650142,0.6142388842985369
2020-12-20 20:40:00,0.2041658564582079,0.05788047030859698,0.8457542973358239,0.626576332638956
2020-12-20 21:00:00,0.20427317861578984,0.0577062468330198,0.8466662372124332,0.6296727517484695
2020-12-20 21:20:00,0.20273827601783834,0.05755108352190284,0.8481131900690198,0.6309913013695629
2020-12-20 21:40:00,0.20325275728402883,0.05710746532882573,0.8512569506018335,0.6371067754910809
2020-12-20 22:00:00,0.20222358322805897,0.05663254018487341,0.8547300298705967,0.6435311901136429
2020-12-20 22:20:00,0.2027298872630826,0.05668181003013074,0.8541909587418806,0.6432595998347841
2020-12-20 22:40:00,0.2013529004059552,0.05667330393531717,0.8541431624856748,0.6436217115296303
2020-12-20 23:00:00,0.20054131528370642,0.0571301085542612,0.8509684060081191,0.6370819367132308
2020-12-20 23:20:00,0.1992526211699544,0.05740241095897169,0.8485928135885921,0.634332703464624
2020-12-20 23:40:00,0.19811471346593085,0.05736387987826872,0.8491378941117484,0.634245282161253
2020-12-21 00:00:00,0.1974150522205802,0.05709770174371967,0.8512676803457717,0.6373748425836716
2020-12-21 00:20:00,0.19745574086269638,0.057157275960960985,0.8509940153930304,0.6362106054344769
2020-12-21 00:40:00,0.19716931232064278,0.05738809916785734,0.8495855945120163,0.6325014370187438
2020-12-21 01:00:00,0.19720009119256188,0.057385761132840094,0.8498184796600201,0.6320385758967868
2020-12-21 01:20:00,0.19781623943574903,0.056703327428007884,0.8554940447794368,0.6396676934732559
2020-12-21 01:40:00,0.19827406250880966,0.05662013558223745,0.8559529975902489,0.6411471941562317
2020-12-21 02:00:00,0.19957279194964694,0.05645232094188083,0.8574984366073286,0.6427370380062132
2020-12-21 02:20:00,0.20043144101697413,0.05652827519606836,0.8570961664854506,0.6413396505072155
2020-12-21 02:40:00,0.20051022571661073,0.05644703637040013,0.8581004737880145,0.6415279710711976
2020-12-21 03:00:00,0.20121582734211543,0.05631037575654274,0.8591759007070672,0.6432546145397455
2020-12-21 03:20:00,0.20322400841464433,0.056192781054722224,0.8603044456231217,0.6442871489957493
2020-12-21 03:40:00,0.20360132856229632,0.056229814178155875,0.8596589249014341,0.6446209938168512
2020-12-21 04:00:00,0.205453374438673,0.0561424981208793,0.8603222613979886,0.6457880232347946
2020-12-21 04:20:00,0.20586742069458688,0.055916247468185,0.8615233362246046,0.6499987711623718
2020-12-21 04:40:00,0.20801674530725348,0.056058842869292094,0.8603667535766992,0.6482441693698728
2020-12-21 05:00:00,0.20831000292928328,0.05629338647660873,0.8588110633330253,0.6446023286386833
2020-12-21 05:20:00,0.21005680674709648,0.05632926447536575,0.8583502705722652,0.6445522079821253
2020-12-21 05:40:00,0.2095829899127121,0.05671188563227343,0.8552809888793731,0.6398930133511498
2020-12-21 06:00:00,0.2108054540794808,0.056742607376034516,0.8550825160293809,0.639413733337594
2020-12-21 06:20:00,0.21109059150812254,0.057002744025172455,0.8524265493846439,0.6375982668621236
2020-12-21 06:40:00,0.21234928898436967,0.057030628968362036,0.8524394644430355,0.6367299786711134
2020-12-21 07:00:00,0.21283058914343475,0.05745065214137746,0.8489493446333758,0.6320824094014346
2020-12-21 07:20:00,0.21345155103732968,0.057504775000099574,0.8484582329252652,0.6315861639429157
2020-12-21 07:40:00,0.2146853516805618,0.057171695663804936,0.8506885063311294,0.6364713527462813
2020-12-21 08:00:00,0.21603252777855583,0.05686514742038232,0.8524217158586107,0.64173230188115
2020-12-21 08:20:00,0.21711021142413145,0.05653006727654002,0.8544256289441714,0.6472780682606842
2020-12-21 08:40:00,0.21777085336984145,0.0563572116762055,0.855543120451411,0.6499721064065307
2020-12-21 09:00:00,0.21840695018913406,0.05587225927539352,0.8588771453140405,0.6571726818289618
2020-12-21 09:20:00,0.21912871027302958,0.05568205806973878,0.8595082516820178,0.6614868926012676
2020-12-21 09:40:00,0.22021921449551585,0.05519817003637026,0.8636177868679211,0.6671549618594006
2020-12-21 10:00:00,0.21864339464007554,0.055334371752386,0.862443104455147,0.665582781602474
2020-12-21 10:20:00,0.21889054875498928,0.05476733620666423,0.8677363730071415,0.6713489658211804
2020-12-21 10:40:00,0.21719848990332655,0.05517234771381122,0.8641488791531602,0.6667948677940876
2020-12-21 11:00:00,0.21764382619647366,0.054813845436053624,0.867585707099193,0.6702614524840782
2020-12-21 11:20:00,0.21426618928095384,0.0551052517877871,0.8657862496915687,0.6652963046091012
2020-12-21 11:40:00,0.21371244883814966,0.05481547416816362,0.8691176556487239,0.6669030151776232
2020-12-21 12:00:00,0.21047778180016039,0.0554110482506135,0.8640121645181722,0.6598738899070797
2020-12-21 12:20:00,0.21040410253103212,0.054555886517965696,0.8710986228249253,0.670569697600762
2020-12-21 12:40:00,0.20775908427794992,0.05492622763274773,0.8678155367718552,0.6663457041988168
2020-12-21 13:00:00,0.2079339229530401,0.05458939698272896,0.8707750416859228,0.6702411096666565
2020-12-21 13:20:00,0.20493876023511198,0.05494643983378576,0.8669286195158121,0.6676495172305374
2020-12-21 13:40:00,0.20452286155877034,0.05453740783104618,0.8708535516861775,0.6716663395032176
2020-12-21 14:00:00,0.20393221603089695,0.05481930211445349,0.8693056311372547,0.6663757290608627
2020-12-21 14:20:00,0.19908492555906687,0.05543778991930522,0.8641621075011936,0.6587311012138879
2020-12-21 14:40:00,0.1986498676344374,0.05558656130914153,0.863423899535499,0.6558260685162458
2020-12-21 15:00:00,0.19864924987249166,0.055593074327062196,0.8634511725694187,0.6555668435362159
2020-12-21 15:20:00,0.1950189396030828,0.05621881483083552,0.8589693971142642,0.6465159494837018
2020-12-21 15:40:00,0.19508594030189533,0.05619053509110317,0.8589374844065665,0.6474472772035602
2020-12-21 16:00:00,0.19058259249817863,0.05698403706040885,0.8521765190152677,0.638725914724874
2020-12-21 16:20:00,0.19089140902307053,0.05706272520952922,0.8517806158587584,0.6372616819540129
2020-12-21 16:40:00,0.18907379961869863,0.05748147309045971,0.8491298417561421,0.6307457777679613
2020-12-21 17:00:00,0.18784407497388877,0.05827903168245648,0.8435224259698355,0.6198647969590105
2020-12-21 17:20:00,0.18751154856008778,0.05801389660614689,0.8459604462107149,0.6221063683727643
2020-12-21 17:40:00,0.18614797218952148,0.05801105958509104,0.8464596385208427,0.621021458720294
2020-12-21 18:00:00,0.18549815458659327,0.058636792165056434,0.8421025233987103,0.6125006487886475
2020-12-21 18:20:00,0.18406937422357966,0.059340947710078154,0.8374777226607546,0.6024884434661417
2020-12-21 18:40:00,0.18559399888906652,0.059137202869916534,0.8400083286597795,0.6024612841989505
2020-12-21 19:00:00,0.18796459295583226,0.059109520545992014,0.841228281643216,0.600300029827435
2020-12-21 19:20:00,0.1875265487386546,0.059293709844086155,0.84012013654934,0.597421735479573
2020-12-21 19:40:00,0.18824982030328244,0.05990702295989217,0.834784236795068,0.5920808493895415
2020-12-21 20:00:00,0.19186902312655216,0.05892443402802836,0.8436347555774981,0.6000000309052043
2020-12-21 20:20:00,0.19287785940956859,0.059629828456649984,0.8370325183762328,0.5948718173961667
2020-12-21 20:40:00,0.19904982576063168,0.05786130649128922,0.8517362882402804,0.6129304139076961
2020-12-21 21:00:00,0.20035683536174898,0.057618208862021264,0.8530276065311884,0.6173539363978611
